Cycle: 5  CD16  2 nM_X	Cycle: 5  CD16  2 nM_Y	Fitted Cycle: 5  CD16  2 nM_X	Fitted Cycle: 5  CD16  2 nM_Y	Cycle: 6  CD16  4 nM_X	Cycle: 6  CD16  4 nM_Y	Fitted Cycle: 6  CD16  4 nM_X	Fitted Cycle: 6  CD16  4 nM_Y	Cycle: 7  CD16  8 nM_X	Cycle: 7  CD16  8 nM_Y	Fitted Cycle: 7  CD16  8 nM_X	Fitted Cycle: 7  CD16  8 nM_Y	Cycle: 8  CD16  16 nM_X	Cycle: 8  CD16  16 nM_Y	Fitted Cycle: 8  CD16  16 nM_X	Fitted Cycle: 8  CD16  16 nM_Y	Cycle: 9  CD16  32 nM_X	Cycle: 9  CD16  32 nM_Y	Fitted Cycle: 9  CD16  32 nM_X	Fitted Cycle: 9  CD16  32 nM_Y	Cycle: 10  CD16  8 nM_X	Cycle: 10  CD16  8 nM_Y	Fitted Cycle: 10  CD16  8 nM_X	Fitted Cycle: 10  CD16  8 nM_Y
340.04	0.047038	340.04	1.14759e-4	340.04	0.0303143	340.04	2.22861e-4	340.04	0.138224	340.04	4.23204e-4	340.04	0.322551	340.04	7.61958e-4	340.04	0.599772	340.04	1.26256e-3	340.04	0.158122	340.04	4.23204e-4
340.14	0.0476888	340.14	1.14213e-4	340.14	0.0309652	340.14	2.218e-4	340.14	0.142782	340.14	4.2119e-4	340.14	0.323202	340.14	7.58332e-4	340.14	0.600423	340.14	1.25655e-3	340.14	0.158773	340.14	4.2119e-4
340.24	0.0457357	340.24	1.13669e-4	340.24	0.0290121	340.24	2.20745e-4	340.24	0.158407	340.24	4.19185e-4	340.24	0.321248	340.24	7.54723e-4	340.24	0.59847	340.24	1.25057e-3	340.24	0.15682	340.24	4.19185e-4
340.34	0.0372722	340.34	1.13128e-4	340.34	0.042033	340.34	2.19694e-4	340.34	0.161662	340.34	4.1719e-4	340.34	0.324504	340.34	7.5113e-4	340.34	0.601725	340.34	1.24462e-3	340.34	0.160075	340.34	4.1719e-4
340.44	0.048991	340.44	1.1259e-4	340.44	0.042033	340.44	2.18648e-4	340.44	0.146037	340.44	4.15204e-4	340.44	0.324504	340.44	7.47555e-4	340.44	0.601725	340.44	1.2387e-3	340.44	0.160075	340.44	4.15204e-4
340.54	0.0307631	340.54	1.12054e-4	340.54	0.0355239	340.54	2.17607e-4	340.54	0.133668	340.54	4.13228e-4	340.54	0.317995	340.54	7.43997e-4	340.54	0.595216	340.54	1.2328e-3	340.54	0.153566	340.54	4.13228e-4
340.64	0.0353191	340.64	1.11521e-4	340.64	0.0400798	340.64	2.16572e-4	340.64	0.142131	340.64	4.11262e-4	340.64	0.318644	340.64	7.40456e-4	340.64	0.590007	340.64	1.22693e-3	340.64	0.158122	340.64	4.11262e-4
340.74	0.0398763	340.74	1.1099e-4	340.74	0.0309652	340.74	2.15541e-4	340.74	0.148641	340.74	4.09304e-4	340.74	0.313436	340.74	7.36932e-4	340.74	0.594564	340.74	1.22109e-3	340.74	0.158773	340.74	4.09304e-4
340.84	0.0470378	340.84	1.10461e-4	340.84	0.0322673	340.84	2.14515e-4	340.84	0.149943	340.84	4.07356e-4	340.84	0.314738	340.84	7.33424e-4	340.84	0.611491	340.84	1.21528e-3	340.84	0.160075	340.84	4.07356e-4
340.94	0.0437826	340.94	1.09936e-4	340.94	0.0387777	340.94	2.13494e-4	340.94	0.146688	340.94	4.05417e-4	340.94	0.311483	340.94	7.29933e-4	340.94	0.59847	340.94	1.2095e-3	340.94	0.15682	340.94	4.05417e-4
341.04	0.0470378	341.04	1.09412e-4	341.04	0.042033	341.04	2.12478e-4	341.04	0.149943	341.04	4.03487e-4	341.04	0.314738	341.04	7.26459e-4	341.04	0.611491	341.04	1.20374e-3	341.04	0.160075	341.04	4.03487e-4
341.14	0.0470378	341.14	1.08892e-4	341.14	0.042033	341.14	2.11467e-4	341.14	0.149943	341.14	4.01567e-4	341.14	0.314738	341.14	7.23002e-4	341.14	0.611491	341.14	1.19801e-3	341.14	0.156169	341.14	4.01567e-4
341.24	0.0470378	341.24	1.08373e-4	341.24	0.042033	341.24	2.1046e-4	341.24	0.140177	341.24	3.99656e-4	341.24	0.314738	341.24	7.19561e-4	341.24	0.611491	341.24	1.19231e-3	341.24	0.150309	341.24	3.99656e-4
341.34	0.0372722	341.34	1.07858e-4	341.34	0.042033	341.34	2.09459e-4	341.34	0.140177	341.34	3.97754e-4	341.34	0.314738	341.34	7.16136e-4	341.34	0.611491	341.34	1.18663e-3	341.34	0.150309	341.34	3.97754e-4
341.44	0.0372722	341.44	1.07344e-4	341.44	0.042033	341.44	2.08462e-4	341.44	0.140177	341.44	3.9586e-4	341.44	0.314738	341.44	7.12727e-4	341.44	0.611491	341.44	1.18099e-3	341.44	0.150309	341.44	3.9586e-4
341.54	0.0372722	341.54	1.06833e-4	341.54	0.042033	341.54	2.07469e-4	341.54	0.140177	341.54	3.93976e-4	341.54	0.314738	341.54	7.09334e-4	341.54	0.611491	341.54	1.17536e-3	341.54	0.150309	341.54	3.93976e-4
341.64	0.0418295	341.64	1.06325e-4	341.64	0.0465902	341.64	2.06482e-4	341.64	0.144735	341.64	3.92101e-4	341.64	0.319295	341.64	7.05959e-4	341.64	0.616048	341.64	1.16977e-3	341.64	0.154867	341.64	3.92101e-4
341.74	0.0405273	341.74	1.05819e-4	341.74	0.0355225	341.74	2.05499e-4	341.74	0.139526	341.74	3.90235e-4	341.74	0.317993	341.74	7.02599e-4	341.74	0.614746	341.74	1.1642e-3	341.74	0.153564	341.74	3.90235e-4
341.84	0.0392253	341.84	1.05315e-4	341.84	0.0342205	341.84	2.04521e-4	341.84	0.136271	341.84	3.88378e-4	341.84	0.316691	341.84	6.99254e-4	341.84	0.61735	341.84	1.15866e-3	341.84	0.152262	341.84	3.88378e-4
341.94	0.0385742	341.94	1.04814e-4	341.94	0.0335693	341.94	2.03548e-4	341.94	0.141479	341.94	3.86529e-4	341.94	0.31604	341.94	6.95926e-4	341.94	0.622559	341.94	1.15315e-3	341.94	0.151611	341.94	3.86529e-4
342.04	0.0392253	342.04	1.04315e-4	342.04	0.0342205	342.04	2.02579e-4	342.04	0.142131	342.04	3.84689e-4	342.04	0.316691	342.04	6.92614e-4	342.04	0.62321	342.04	1.14766e-3	342.04	0.152262	342.04	3.84689e-4
342.14	0.0418295	342.14	1.03819e-4	342.14	0.0368246	342.14	2.01615e-4	342.14	0.140828	342.14	3.82859e-4	342.14	0.319295	342.14	6.89318e-4	342.14	0.625814	342.14	1.1422e-3	342.14	0.154867	342.14	3.82859e-4
342.24	0.0392253	342.24	1.03324e-4	342.24	0.0342205	342.24	2.00655e-4	342.24	0.132365	342.24	3.81036e-4	342.24	0.316691	342.24	6.86037e-4	342.24	0.62321	342.24	1.13676e-3	342.24	0.152262	342.24	3.81036e-4
342.34	0.0372722	342.34	1.02833e-4	342.34	0.0322673	342.34	1.997e-4	342.34	0.130412	342.34	3.79223e-4	342.34	0.314738	342.34	6.82771e-4	342.34	0.61735	342.34	1.13135e-3	342.34	0.150309	342.34	3.79223e-4
342.44	0.0405273	342.44	1.02343e-4	342.44	0.0355225	342.44	1.9875e-4	342.44	0.143433	342.44	3.77418e-4	342.44	0.321899	342.44	6.79521e-4	342.44	0.618652	342.44	1.12596e-3	342.44	0.153564	342.44	3.77418e-4
342.54	0.0405273	342.54	1.01856e-4	342.54	0.0355225	342.54	1.97803e-4	342.54	0.143433	342.54	3.75621e-4	342.54	0.327759	342.54	6.76287e-4	342.54	0.614746	342.54	1.12061e-3	342.54	0.143799	342.54	3.75621e-4
342.64	0.0405273	342.64	1.01371e-4	342.64	0.0257568	342.64	1.96862e-4	342.64	0.147339	342.64	3.73834e-4	342.64	0.327759	342.64	6.73069e-4	342.64	0.614746	342.64	1.11527e-3	342.64	0.143799	342.64	3.73834e-4
342.74	0.0405273	342.74	1.00889e-4	342.74	0.0257568	342.74	1.95925e-4	342.74	0.143433	342.74	3.72054e-4	342.74	0.317993	342.74	6.69865e-4	342.74	0.61084	342.74	1.10996e-3	342.74	0.143799	342.74	3.72054e-4
342.84	0.0372722	342.84	1.00409e-4	342.84	0.0225017	342.84	1.94993e-4	342.84	0.146037	342.84	3.70283e-4	342.84	0.314738	342.84	6.66677e-4	342.84	0.611491	342.84	1.10468e-3	342.84	0.140544	342.84	3.70283e-4
342.94	0.0402832	342.94	9.99307e-5	342.94	0.0294189	342.94	1.94064e-4	342.94	0.143188	342.94	3.68521e-4	342.94	0.317749	342.94	6.63503e-4	342.94	0.604736	342.94	1.09942e-3	342.94	0.143555	342.94	3.68521e-4
343.04	0.0385742	343.04	9.9455e-5	343.04	0.0335693	343.04	1.93141e-4	343.04	0.145386	343.04	3.66767e-4	343.04	0.31604	343.04	6.60345e-4	343.04	0.603027	343.04	1.09419e-3	343.04	0.141846	343.04	3.66767e-4
343.14	0.0366211	343.14	9.89818e-5	343.14	0.0316162	343.14	1.92222e-4	343.14	0.149292	343.14	3.65022e-4	343.14	0.314087	343.14	6.57203e-4	343.14	0.601074	343.14	1.08898e-3	343.14	0.139893	343.14	3.65022e-4
343.24	0.0412598	343.24	9.85106e-5	343.24	0.02771	343.24	1.91307e-4	343.24	0.149292	343.24	3.63284e-4	343.24	0.314087	343.24	6.54075e-4	343.24	0.61084	343.24	1.0838e-3	343.24	0.139893	343.24	3.63284e-4
343.34	0.0483398	343.34	9.80417e-5	343.34	0.0218506	343.34	1.90396e-4	343.34	0.139526	343.34	3.61555e-4	343.34	0.314087	343.34	6.50961e-4	343.34	0.61084	343.34	1.07864e-3	343.34	0.149658	343.34	3.61555e-4
343.44	0.049642	343.44	9.75751e-5	343.44	0.0231527	343.44	1.8949e-4	343.44	0.140828	343.44	3.59834e-4	343.44	0.315389	343.44	6.47863e-4	343.44	0.612142	343.44	1.07351e-3	343.44	0.15096	343.44	3.59834e-4
343.54	0.0515951	343.54	9.71106e-5	343.54	0.0251058	343.54	1.88588e-4	343.54	0.142782	343.54	3.58121e-4	343.54	0.317342	343.54	6.44779e-4	343.54	0.618001	343.54	1.0684e-3	343.54	0.152913	343.54	3.58121e-4
343.64	0.0469564	343.64	9.66485e-5	343.64	0.0251058	343.64	1.87691e-4	343.64	0.142782	343.64	3.56417e-4	343.64	0.313436	343.64	6.41711e-4	343.64	0.619954	343.64	1.06331e-3	343.64	0.152913	343.64	3.56417e-4
343.74	0.0366211	343.74	9.61885e-5	343.74	0.0218506	343.74	1.86797e-4	343.74	0.139526	343.74	3.54721e-4	343.74	0.308228	343.74	6.38657e-4	343.74	0.61084	343.74	1.05825e-3	343.74	0.149658	343.74	3.54721e-4
343.84	0.0398763	343.84	9.57306e-5	343.84	0.0251058	343.84	1.85908e-4	343.84	0.142782	343.84	3.53032e-4	343.84	0.313436	343.84	6.35617e-4	343.84	0.604329	343.84	1.05321e-3	343.84	0.152913	343.84	3.53032e-4
343.94	0.0366211	343.94	9.5275e-5	343.94	0.0257568	343.94	1.85023e-4	343.94	0.139526	343.94	3.51352e-4	343.94	0.304321	343.94	6.32591e-4	343.94	0.601074	343.94	1.0482e-3	343.94	0.135986	343.94	3.51352e-4
344.04	0.0385742	344.04	9.48215e-5	344.04	0.0238037	344.04	1.84142e-4	344.04	0.141479	344.04	3.49679e-4	344.04	0.310181	344.04	6.2958e-4	344.04	0.603027	344.04	1.04321e-3	344.04	0.135986	344.04	3.49679e-4
344.14	0.0385742	344.14	9.43703e-5	344.14	0.0238037	344.14	1.83266e-4	344.14	0.145386	344.14	3.48015e-4	344.14	0.31604	344.14	6.26584e-4	344.14	0.603027	344.14	1.03825e-3	344.14	0.141846	344.14	3.48015e-4
344.24	0.0379232	344.24	9.39211e-5	344.24	0.0231527	344.24	1.82394e-4	344.24	0.150594	344.24	3.46359e-4	344.24	0.315389	344.24	6.23602e-4	344.24	0.602376	344.24	1.03331e-3	344.24	0.141195	344.24	3.46359e-4
344.34	0.0398763	344.34	9.3474e-5	344.34	0.0251058	344.34	1.81526e-4	344.34	0.152547	344.34	3.4471e-4	344.34	0.317342	344.34	6.20634e-4	344.34	0.604329	344.34	1.02839e-3	344.34	0.139242	344.34	3.4471e-4
344.44	0.0398763	344.44	9.30291e-5	344.44	0.0251058	344.44	1.80662e-4	344.44	0.148641	344.44	3.4307e-4	344.44	0.317342	344.44	6.1768e-4	344.44	0.604329	344.44	1.02349e-3	344.44	0.133382	344.44	3.4307e-4
344.54	0.0385736	344.54	9.25863e-5	344.54	0.0238031	344.54	1.79802e-4	344.54	0.145385	344.54	3.41437e-4	344.54	0.316039	344.54	6.14739e-4	344.54	0.595214	344.54	1.01862e-3	344.54	0.122314	344.54	3.41437e-4
344.64	0.0366211	344.64	9.21457e-5	344.64	0.0218506	344.64	1.78946e-4	344.64	0.149292	344.64	3.39812e-4	344.64	0.310181	344.64	6.11814e-4	344.64	0.595215	344.64	1.01377e-3	344.64	0.120361	344.64	3.39812e-4
344.74	0.0366211	344.74	9.17071e-5	344.74	0.0218506	344.74	1.78094e-4	344.74	0.149292	344.74	3.38194e-4	344.74	0.304321	344.74	6.08902e-4	344.74	0.589355	344.74	1.00895e-3	344.74	0.120361	344.74	3.38194e-4
344.84	0.0366211	344.84	9.12706e-5	344.84	0.0218506	344.84	1.77247e-4	344.84	0.139526	344.84	3.36585e-4	344.84	0.304321	344.84	6.06004e-4	344.84	0.589355	344.84	1.00415e-3	344.84	0.120361	344.84	3.36585e-4
344.94	0.0366211	344.94	9.08362e-5	344.94	0.0218506	344.94	1.76403e-4	344.94	0.139526	344.94	3.34983e-4	344.94	0.304321	344.94	6.03119e-4	344.94	0.589355	344.94	9.99367e-4	344.94	0.120361	344.94	3.34983e-4
345.04	0.0366211	345.04	9.04038e-5	345.04	0.0218506	345.04	1.75563e-4	345.04	0.139526	345.04	3.33388e-4	345.04	0.304321	345.04	6.00249e-4	345.04	0.589355	345.04	9.9461e-4	345.04	0.116455	345.04	3.33388e-4
345.14	0.0366211	345.14	8.99736e-5	345.14	0.0218506	345.14	1.74728e-4	345.14	0.139526	345.14	3.31802e-4	345.14	0.304321	345.14	5.97392e-4	345.14	0.589355	345.14	9.89877e-4	345.14	0.110596	345.14	3.31802e-4
345.24	0.0366211	345.24	8.95454e-5	345.24	0.0257568	345.24	1.73896e-4	345.24	0.143433	345.24	3.30222e-4	345.24	0.304321	345.24	5.94549e-4	345.24	0.589355	345.24	9.85165e-4	345.24	0.110596	345.24	3.30222e-4
345.34	0.0366211	345.34	8.91191e-5	345.34	0.0316162	345.34	1.73069e-4	345.34	0.149292	345.34	3.2865e-4	345.34	0.304321	345.34	5.91719e-4	345.34	0.589355	345.34	9.80476e-4	345.34	0.110596	345.34	3.2865e-4
345.44	0.0405273	345.44	8.86949e-5	345.44	0.0355225	345.44	1.72245e-4	345.44	0.153198	345.44	3.27086e-4	345.44	0.308228	345.44	5.88902e-4	345.44	0.593262	345.44	9.75809e-4	345.44	0.114502	345.44	3.27086e-4
345.54	0.040527	345.54	8.82728e-5	345.54	0.0355221	345.54	1.71425e-4	345.54	0.153198	345.54	3.25529e-4	345.54	0.312133	345.54	5.86099e-4	345.54	0.593261	345.54	9.71164e-4	345.54	0.110595	345.54	3.25529e-4
345.64	0.0392253	345.64	8.78527e-5	345.64	0.0342205	345.64	1.70609e-4	345.64	0.151896	345.64	3.2398e-4	345.64	0.316691	345.64	5.8331e-4	345.64	0.59196	345.64	9.66543e-4	345.64	0.103434	345.64	3.2398e-4
345.74	0.033366	345.74	8.74346e-5	345.74	0.0283611	345.74	1.69797e-4	345.74	0.146037	345.74	3.22438e-4	345.74	0.310832	345.74	5.80534e-4	345.74	0.5861	345.74	9.61942e-4	345.74	0.101481	345.74	3.22438e-4
345.84	0.0385742	345.84	8.70184e-5	345.84	0.0335693	345.84	1.68989e-4	345.84	0.141479	345.84	3.20903e-4	345.84	0.31604	345.84	5.77771e-4	345.84	0.603027	345.84	9.57364e-4	345.84	0.112549	345.84	3.20903e-4
345.94	0.0366211	345.94	8.66042e-5	345.94	0.0316162	345.94	1.68185e-4	345.94	0.139526	345.94	3.19376e-4	345.94	0.314087	345.94	5.7502e-4	345.94	0.601074	345.94	9.52807e-4	345.94	0.110596	345.94	3.19376e-4
346.04	0.0307617	346.04	8.6192e-5	346.04	0.0355225	346.04	1.67384e-4	346.04	0.148071	346.04	3.17856e-4	346.04	0.317993	346.04	5.72283e-4	346.04	0.60498	346.04	9.48271e-4	346.04	0.114502	346.04	3.17856e-4
346.14	0.0405273	346.14	8.57818e-5	346.14	0.0257568	346.14	1.66588e-4	346.14	0.155151	346.14	3.16343e-4	346.14	0.317993	346.14	5.6956e-4	346.14	0.60498	346.14	9.43759e-4	346.14	0.114502	346.14	3.16343e-4
346.24	0.045166	346.24	8.53735e-5	346.24	0.0257568	346.24	1.65795e-4	346.24	0.155151	346.24	3.14838e-4	346.24	0.317993	346.24	5.66849e-4	346.24	0.601074	346.24	9.39267e-4	346.24	0.114502	346.24	3.14838e-4
346.34	0.0378418	346.34	8.49672e-5	346.34	0.0355225	346.34	1.65005e-4	346.34	0.155151	346.34	3.13339e-4	346.34	0.317993	346.34	5.64151e-4	346.34	0.595215	346.34	9.34796e-4	346.34	0.114502	346.34	3.13339e-4
346.44	0.045166	346.44	8.45627e-5	346.44	0.0355225	346.44	1.6422e-4	346.44	0.155151	346.44	3.11847e-4	346.44	0.317993	346.44	5.61466e-4	346.44	0.595215	346.44	9.30347e-4	346.44	0.114502	346.44	3.11847e-4
346.54	0.0437021	346.54	8.41602e-5	346.54	0.0218515	346.54	1.63438e-4	346.54	0.151246	346.54	3.10363e-4	346.54	0.314088	346.54	5.58793e-4	346.54	0.59131	346.54	9.25918e-4	346.54	0.110597	346.54	3.10363e-4
346.64	0.0398763	346.64	8.37597e-5	346.64	0.0251058	346.64	1.62661e-4	346.64	0.1545	346.64	3.08886e-4	346.64	0.317342	346.64	5.56134e-4	346.64	0.582845	346.64	9.21512e-4	346.64	0.113851	346.64	3.08886e-4
346.74	0.0405273	346.74	8.33611e-5	346.74	0.0257568	346.74	1.61886e-4	346.74	0.155151	346.74	3.07416e-4	346.74	0.321899	346.74	5.53487e-4	346.74	0.583496	346.74	9.17126e-4	346.74	0.114502	346.74	3.07416e-4
346.84	0.0405273	346.84	8.29643e-5	346.84	0.0355225	346.84	1.61116e-4	346.84	0.155151	346.84	3.05953e-4	346.84	0.323853	346.84	5.50853e-4	346.84	0.583496	346.84	9.12761e-4	346.84	0.114502	346.84	3.05953e-4
346.94	0.045166	346.94	8.25694e-5	346.94	0.0355225	346.94	1.60349e-4	346.94	0.155151	346.94	3.04496e-4	346.94	0.317993	346.94	5.48231e-4	346.94	0.583496	346.94	9.08416e-4	346.94	0.114502	346.94	3.04496e-4
347.04	0.0522461	347.04	8.21763e-5	347.04	0.0257568	347.04	1.59586e-4	347.04	0.155151	347.04	3.03047e-4	347.04	0.317993	347.04	5.45621e-4	347.04	0.583496	347.04	9.04092e-4	347.04	0.114502	347.04	3.03047e-4
347.14	0.0522461	347.14	8.17853e-5	347.14	0.0257568	347.14	1.58826e-4	347.14	0.155151	347.14	3.01605e-4	347.14	0.317993	347.14	5.43025e-4	347.14	0.583496	347.14	8.9979e-4	347.14	0.114502	347.14	3.01605e-4
347.24	0.0528972	347.24	8.1396e-5	347.24	0.026408	347.24	1.5807e-4	347.24	0.155802	347.24	3.00169e-4	347.24	0.322551	347.24	5.4044e-4	347.24	0.574382	347.24	8.95507e-4	347.24	0.115153	347.24	3.00169e-4
347.34	0.0456543	347.34	8.10086e-5	347.34	0.0198975	347.34	1.57318e-4	347.34	0.153198	347.34	2.98741e-4	347.34	0.325806	347.34	5.37868e-4	347.34	0.571777	347.34	8.91245e-4	347.34	0.112549	347.34	2.98741e-4
347.44	0.0392253	347.44	8.0623e-5	347.44	0.0185955	347.44	1.56569e-4	347.44	0.153849	347.44	2.97319e-4	347.44	0.326457	347.44	5.35307e-4	347.44	0.572428	347.44	8.87003e-4	347.44	0.103434	347.44	2.97319e-4
347.54	0.0405273	347.54	8.02393e-5	347.54	0.0218506	347.54	1.55824e-4	347.54	0.149292	347.54	2.95904e-4	347.54	0.327759	347.54	5.32759e-4	347.54	0.57373	347.54	8.8278e-4	347.54	0.114502	347.54	2.95904e-4
347.64	0.0405273	347.64	7.98574e-5	347.64	0.0159912	347.64	1.55082e-4	347.64	0.164917	347.64	2.94495e-4	347.64	0.327759	347.64	5.30224e-4	347.64	0.57373	347.64	8.7858e-4	347.64	0.104736	347.64	2.94495e-4
347.74	0.0405273	347.74	7.94773e-5	347.74	0.0159912	347.74	1.54344e-4	347.74	0.164917	347.74	2.93094e-4	347.74	0.327759	347.74	5.27701e-4	347.74	0.57373	347.74	8.74398e-4	347.74	0.108643	347.74	2.93094e-4
347.84	0.0307617	347.84	7.9099e-5	347.84	0.0159912	347.84	1.5361e-4	347.84	0.164917	347.84	2.91699e-4	347.84	0.327759	347.84	5.25189e-4	347.84	0.57373	347.84	8.70236e-4	347.84	0.114502	347.84	2.91699e-4
347.94	0.0307617	347.94	7.87225e-5	347.94	0.0159912	347.94	1.52878e-4	347.94	0.155151	347.94	2.9031e-4	347.94	0.331665	347.94	5.22689e-4	347.94	0.57373	347.94	8.66094e-4	347.94	0.110596	347.94	2.9031e-4
348.04	0.029459	348.04	7.83478e-5	348.04	0.0146885	348.04	1.52151e-4	348.04	0.153849	348.04	2.88928e-4	348.04	0.336222	348.04	5.20201e-4	348.04	0.572428	348.04	8.61971e-4	348.04	0.103434	348.04	2.88928e-4
348.14	0.0275066	348.14	7.7975e-5	348.14	0.0127361	348.14	1.51427e-4	348.14	0.155802	348.14	2.87554e-4	348.14	0.334269	348.14	5.17726e-4	348.14	0.574382	348.14	8.5787e-4	348.14	0.101481	348.14	2.87554e-4
348.24	0.0275066	348.24	7.76039e-5	348.24	0.0127361	348.24	1.50706e-4	348.24	0.161662	348.24	2.86185e-4	348.24	0.334269	348.24	5.15261e-4	348.24	0.580241	348.24	8.53786e-4	348.24	0.101481	348.24	2.86185e-4
348.34	0.0275066	348.34	7.72345e-5	348.34	0.0127361	348.34	1.49989e-4	348.34	0.161662	348.34	2.84823e-4	348.34	0.334269	348.34	5.12809e-4	348.34	0.580241	348.34	8.49722e-4	348.34	0.105387	348.34	2.84823e-4
348.44	0.0262045	348.44	7.68668e-5	348.44	0.011434	348.44	1.49275e-4	348.44	0.150594	348.44	2.83467e-4	348.44	0.332967	348.44	5.10368e-4	348.44	0.578939	348.44	8.45678e-4	348.44	0.109945	348.44	2.83467e-4
348.54	0.0242522	348.54	7.6501e-5	348.54	9.48167e-3	348.54	1.48564e-4	348.54	0.148642	348.54	2.82118e-4	348.54	0.331015	348.54	5.07939e-4	348.54	0.576987	348.54	8.41652e-4	348.54	0.107992	348.54	2.82118e-4
348.64	0.0281576	348.64	7.61369e-5	348.64	0.0133871	348.64	1.47857e-4	348.64	0.152547	348.64	2.80775e-4	348.64	0.33492	348.64	5.05522e-4	348.64	0.580892	348.64	8.37647e-4	348.64	0.111898	348.64	2.80775e-4
348.74	0.0281576	348.74	7.57745e-5	348.74	0.0133871	348.74	1.47154e-4	348.74	0.152547	348.74	2.79439e-4	348.74	0.331014	348.74	5.03115e-4	348.74	0.571126	348.74	8.3366e-4	348.74	0.111898	348.74	2.79439e-4
348.84	0.034017	348.84	7.54139e-5	348.84	0.0192465	348.84	1.46453e-4	348.84	0.158407	348.84	2.78109e-4	348.84	0.33492	348.84	5.00721e-4	348.84	0.576986	348.84	8.29692e-4	348.84	0.117757	348.84	2.78109e-4
348.94	0.033366	348.94	7.50549e-5	348.94	0.0185955	348.94	1.45756e-4	348.94	0.157756	348.94	2.76785e-4	348.94	0.336222	348.94	4.98337e-4	348.94	0.576335	348.94	8.25743e-4	348.94	0.117106	348.94	2.76785e-4
349.04	0.0399578	349.04	7.46977e-5	349.04	0.0205486	349.04	1.45062e-4	349.04	0.159709	349.04	2.75467e-4	349.04	0.332316	349.04	4.95965e-4	349.04	0.578288	349.04	8.21813e-4	349.04	0.128825	349.04	2.75467e-4
349.14	0.0450847	349.14	7.43422e-5	349.14	8.82983e-3	349.14	1.44372e-4	349.14	0.157756	349.14	2.74157e-4	349.14	0.330363	349.14	4.93605e-4	349.14	0.576335	349.14	8.17902e-4	349.14	0.117106	349.14	2.74157e-4
349.24	0.0457357	349.24	7.39883e-5	349.24	0.0192465	349.24	1.43685e-4	349.24	0.158407	349.24	2.72852e-4	349.24	0.331014	349.24	4.91256e-4	349.24	0.576986	349.24	8.14009e-4	349.24	0.117757	349.24	2.72852e-4
349.34	0.034017	349.34	7.36362e-5	349.34	0.0211996	349.34	1.43001e-4	349.34	0.156453	349.34	2.71553e-4	349.34	0.332967	349.34	4.88917e-4	349.34	0.575033	349.34	8.10134e-4	349.34	0.115804	349.34	2.71553e-4
349.44	0.0359701	349.44	7.32857e-5	349.44	0.0251058	349.44	1.4232e-4	349.44	0.158407	349.44	2.7026e-4	349.44	0.336873	349.44	4.8659e-4	349.44	0.576986	349.44	8.06278e-4	349.44	0.117757	349.44	2.7026e-4
349.54	0.0327142	349.54	7.29368e-5	349.54	0.0198969	349.54	1.41643e-4	349.54	0.155151	349.54	2.68974e-4	349.54	0.327758	349.54	4.84274e-4	349.54	0.57373	349.54	8.0244e-4	349.54	0.114501	349.54	2.68974e-4
349.64	0.0307617	349.64	7.25898e-5	349.64	0.0198975	349.64	1.40969e-4	349.64	0.153198	349.64	2.67694e-4	349.64	0.329712	349.64	4.8197e-4	349.64	0.571777	349.64	7.98622e-4	349.64	0.116455	349.64	2.67694e-4
349.74	0.0307617	349.74	7.22443e-5	349.74	0.0140381	349.74	1.40298e-4	349.74	0.153198	349.74	2.6642e-4	349.74	0.335571	349.74	4.79676e-4	349.74	0.575684	349.74	7.94821e-4	349.74	0.112549	349.74	2.6642e-4
349.84	0.034017	349.84	7.19004e-5	349.84	0.0172933	349.84	1.3963e-4	349.84	0.156453	349.84	2.65152e-4	349.84	0.338827	349.84	4.77392e-4	349.84	0.584798	349.84	7.91037e-4	349.84	0.115804	349.84	2.65152e-4
349.94	0.034017	349.94	7.15582e-5	349.94	0.0172933	349.94	1.38965e-4	349.94	0.156453	349.94	2.6389e-4	349.94	0.338827	349.94	4.7512e-4	349.94	0.584798	349.94	7.87272e-4	349.94	0.115804	349.94	2.6389e-4
350.04	0.0242513	350.04	7.12175e-5	350.04	7.52771e-3	350.04	1.38304e-4	350.04	0.156453	350.04	2.62634e-4	350.04	0.33492	350.04	4.72859e-4	350.04	0.584798	350.04	7.83525e-4	350.04	0.115804	350.04	2.62634e-4
350.14	0.0281576	350.14	7.08787e-5	350.14	0.011434	350.14	1.37646e-4	350.14	0.152547	350.14	2.61384e-4	350.14	0.329061	350.14	4.70609e-4	350.14	0.584798	350.14	7.79797e-4	350.14	0.106038	350.14	2.61384e-4
350.24	0.034017	350.24	7.05413e-5	350.24	0.0172933	350.24	1.36991e-4	350.24	0.146688	350.24	2.6014e-4	350.24	0.329061	350.24	4.68368e-4	350.24	0.584798	350.24	7.76085e-4	350.24	0.106038	350.24	2.6014e-4
350.34	0.034017	350.34	7.02055e-5	350.34	0.0133871	350.34	1.36339e-4	350.34	0.146688	350.34	2.58901e-4	350.34	0.329061	350.34	4.66139e-4	350.34	0.584798	350.34	7.72391e-4	350.34	0.106038	350.34	2.58901e-4
350.44	0.0262045	350.44	6.98714e-5	350.44	0.0133871	350.44	1.3569e-4	350.44	0.148641	350.44	2.57669e-4	350.44	0.331014	350.44	4.6392e-4	350.44	0.596517	350.44	7.68714e-4	350.44	0.107992	350.44	2.57669e-4
